City,District,Area_m2,Rooms,Year_Built,Floor,Condition,Interest_Rate,Inflation,Market_Trend,Energy_Efficiency,Green_Access,Carbon_Footprint,Price_per_m2,Total_Price
Gdańsk,Przymorze,142.1173779633999,4,2013,5,Po remoncie,5.835524087504029,7.493779810706786,Spadkowy,B,4,Wysoki,11226.374971606561,1595462.9749986625
Wrocław,Psie Pole,105.33085632912376,4,2009,2,Po remoncie,6.533020518534538,3.1772162438813787,Spadkowy,C,3,Niski,12564.71846976976,1323452.5559552063
Gdańsk,Wrzeszcz,92.09622763844268,2,2011,10,Nowe,5.439571329332066,3.3890188195749777,Wzrostowy,C,8,Niski,10682.212315323546,983791.4570742132
Kraków,Krowodrza,147.77626699437707,4,1989,0,Nowe,3.462181978529368,8.704238999458113,Wzrostowy,A,4,Wysoki,10556.556270017065,1560008.477899207
Gdańsk,Przymorze,82.22391983891708,3,1951,9,Po remoncie,5.804930819829959,7.028144813426591,Spadkowy,C,5,Niski,10970.247495347183,902016.7506705077
Gdańsk,Śródmieście,67.22533163806042,4,2009,4,Po remoncie,3.2838155409725234,6.161950595169267,Stabilny,A,1,Niski,12415.28945726652,834621.951147257
Gdańsk,Śródmieście,143.40457051019615,2,1958,10,Po remoncie,5.24049697707996,9.720342073460177,Stabilny,D,3,Średni,10809.095837823483,1550073.7462266253
Wrocław,Psie Pole,117.31959485493847,5,1957,12,Do remontu,6.913725311249942,2.690134293033077,Wzrostowy,B,3,Wysoki,12072.838435001904,1416380.5139435527
Warszawa,Mokotów,82.56237058667745,1,1960,1,Nowe,5.7041326378375246,1.681873725638071,Spadkowy,B,5,Niski,13738.883501096116,1134314.791064686
Warszawa,Bielany,86.55036566547557,2,1993,5,Po remoncie,4.684294260157143,2.4006085495520697,Spadkowy,B,4,Niski,17797.76456030424,1540403.0307223739
Gdańsk,Wrzeszcz,137.15002542119362,1,1998,3,Nowe,5.856236970322559,5.496321207550594,Spadkowy,B,1,Wysoki,11419.550773380683,1566191.6788677718
Poznań,Stare Miasto,64.08278771261722,4,2018,0,Po remoncie,6.1624022202910975,7.083856177540623,Wzrostowy,B,6,Średni,8439.829671589208,540847.8131750991
Kraków,Krowodrza,114.14458848337648,5,1978,12,Do remontu,7.215375729073596,5.44390701546406,Stabilny,C,3,Wysoki,10755.083547575514,1227634.58564234
Gdańsk,Wrzeszcz,60.73143807777623,3,1956,14,Nowe,7.43962725037226,3.30747086143664,Spadkowy,D,5,Wysoki,11082.368180362344,673048.1569007933
Wrocław,Krzyki,112.90416321836962,1,2014,11,Po remoncie,6.545439153697231,7.501830334284229,Wzrostowy,C,7,Niski,8814.538867129757,995198.1349490809
Gdańsk,Przymorze,91.61532579854139,5,1978,7,Do remontu,3.9438724438835093,2.3785736905908923,Spadkowy,B,3,Wysoki,8453.153461815069,774438.4084292556
Kraków,Śródmieście,108.7284078544684,5,1994,1,Nowe,6.336486923903575,1.7448612683425275,Stabilny,B,3,Średni,10749.79398638913,1168807.984903629
Wrocław,Fabryczna,47.147254671006586,4,1993,14,Nowe,2.663513668777586,7.971415550840729,Stabilny,A,8,Niski,10948.567184465168,516194.8853286048
Poznań,Grunwald,62.39966531706871,5,2017,5,Do remontu,4.818144980611899,2.470649210093195,Wzrostowy,A,6,Wysoki,9827.227218833148,613215.6894499764
Wrocław,Psie Pole,140.7907547948809,4,1966,3,Po remoncie,6.532195782310082,5.099909738286642,Stabilny,D,2,Średni,8922.318868990338,1256180.008085758
Warszawa,Bielany,148.76083389285128,4,2022,5,Do remontu,5.622898328911844,5.625800056843131,Stabilny,B,3,Wysoki,12663.630679898304,1883852.260052767
Poznań,Grunwald,80.95450598015464,3,1984,4,Nowe,6.943138121947686,6.1723793995561,Wzrostowy,C,7,Wysoki,10004.036951038535,809871.869178537
Wrocław,Stare Miasto,103.85181090933968,2,2016,14,Nowe,6.9847246862242525,8.473702874238196,Spadkowy,C,5,Niski,10566.011498737234,1097299.428232768
Poznań,Jeżyce,58.44814564294211,2,1965,11,Do remontu,5.217869740267792,8.779144710110172,Wzrostowy,C,7,Średni,9503.389220604935,555455.4772674834
Gdańsk,Śródmieście,100.26550153797831,2,2016,9,Nowe,5.936195714164715,3.737708126902601,Spadkowy,D,1,Wysoki,11902.381412060824,1193398.241776589
Warszawa,Śródmieście,50.511134291464145,1,2015,10,Do remontu,6.413021614287477,3.158599068345426,Wzrostowy,A,6,Wysoki,12066.790669484742,609507.2839733304
Poznań,Jeżyce,36.13180931338244,5,2023,1,Po remoncie,4.849716037332715,8.876832352940674,Wzrostowy,B,2,Średni,8919.36149676951,322272.6687984013
Warszawa,Śródmieście,64.17631677558903,1,1973,5,Do remontu,2.4940566345665367,4.596899995384783,Wzrostowy,A,4,Niski,15564.090423117595,998845.9973179064
Poznań,Jeżyce,104.14789769076499,2,1978,7,Nowe,5.905033013452154,9.17435034365718,Wzrostowy,A,2,Niski,10264.417920637645,1069017.5474538242
Gdańsk,Oliwa,39.87156960731281,2,1968,6,Po remoncie,7.37866055404252,8.208955701160594,Stabilny,D,1,Wysoki,9073.268739827538,361765.46612588904
Wrocław,Fabryczna,32.382754596132614,5,1954,6,Nowe,7.861922151075286,2.653729001768041,Stabilny,C,3,Średni,10801.11330005409,349769.8013606757
Kraków,Śródmieście,65.19160336234287,5,1994,7,Do remontu,5.073113740158022,2.1443005023960207,Spadkowy,A,8,Wysoki,14151.490253580609,922558.339597488
Kraków,Krowodrza,104.67954017796154,5,1990,11,Po remoncie,6.288288041877572,9.69859769394108,Stabilny,A,6,Niski,13534.916334768002,1416828.8182706952
Warszawa,Bielany,138.28252229337426,3,1999,1,Nowe,4.491651013653189,2.060657113208366,Stabilny,B,7,Niski,14355.85074682995,1985163.250938866
Warszawa,Ursynów,138.45564813001764,1,2023,7,Do remontu,6.882595861312367,3.7383043433009013,Spadkowy,A,3,Wysoki,14052.775182483063,1945686.0959161194
Wrocław,Fabryczna,123.31053404087804,1,2003,2,Nowe,4.2670616583919685,7.267510976012952,Stabilny,C,5,Niski,11362.384644599995,1401101.7185034975
Gdańsk,Oliwa,140.70552824594787,3,2002,9,Nowe,6.338817165482683,3.6469020554023404,Wzrostowy,A,9,Średni,11695.171759330493,1645575.3203236887
Wrocław,Psie Pole,97.04749562614325,3,2003,10,Nowe,3.799088114923795,5.60546509460219,Stabilny,A,2,Średni,10742.897604911934,1042571.3083247957
Warszawa,Ursynów,41.304121993554425,2,2002,6,Nowe,2.5167708150216077,7.129134916040249,Spadkowy,A,4,Niski,12276.545495099828,507071.9327890243
Warszawa,Mokotów,126.76488063591876,5,1983,13,Nowe,2.220737524359404,2.960309568736567,Wzrostowy,A,2,Średni,17566.369195480456,2226798.6942715603
Warszawa,Mokotów,101.38553035574095,5,1995,12,Po remoncie,2.0565475031245684,9.538843295628812,Spadkowy,C,8,Wysoki,14652.685434779374,1485570.2839409476
Warszawa,Mokotów,94.88003121833745,3,1986,3,Do remontu,3.7475087690019966,2.303114620502467,Wzrostowy,A,5,Wysoki,15245.575923060298,1446500.7195214948
Warszawa,Śródmieście,110.23692219450038,4,1955,9,Do remontu,2.1482355731575584,1.919813190162247,Spadkowy,D,1,Średni,12860.563666139305,1417708.9562416172
Poznań,Grunwald,141.94560019094968,5,1952,11,Nowe,4.854614974306563,4.012192052192887,Spadkowy,D,8,Wysoki,8573.829495873357,1217017.373726611
Wrocław,Psie Pole,72.5513741668659,3,1987,10,Po remoncie,4.415273180165952,7.393864010876166,Wzrostowy,B,5,Wysoki,12369.130880766326,897397.4426494132
Wrocław,Krzyki,71.40773199277899,5,1959,1,Do remontu,3.767022873458375,6.436108726875558,Stabilny,D,6,Wysoki,12933.389595272345,923544.017977404
Wrocław,Fabryczna,73.13972227224544,3,2008,8,Do remontu,2.438623559023097,9.102774783660506,Stabilny,C,1,Wysoki,11294.416310329892,826070.4721646473
Gdańsk,Wrzeszcz,106.46646322995969,2,1980,11,Nowe,4.119396008456692,2.648692783256812,Wzrostowy,A,7,Wysoki,11346.799284403167,1208053.5887906426
Wrocław,Fabryczna,40.23283091942706,1,1999,12,Do remontu,7.994885866501074,9.118534291298984,Spadkowy,B,5,Średni,9156.472048421316,368390.79174259474
Poznań,Grunwald,124.32371309609576,2,2017,10,Po remoncie,5.232699768188484,6.055695272746379,Wzrostowy,A,1,Niski,8481.348714072237,1054432.7641962576
Wrocław,Stare Miasto,137.2224603411453,1,1988,7,Do remontu,5.593161088354507,1.5527153075921536,Spadkowy,D,2,Średni,10375.945399638122,1423812.7561037312
Kraków,Krowodrza,102.47130679652278,4,1979,2,Do remontu,3.1663907830428126,7.965725284021001,Wzrostowy,B,1,Średni,11331.991359390186,1161203.963203617
Wrocław,Psie Pole,81.46842168815078,5,2023,12,Nowe,2.437559359544139,9.927444851730366,Spadkowy,D,6,Niski,8904.175876617359,725409.1551017227
Warszawa,Ursynów,111.67718703767927,3,1981,7,Nowe,6.996811857906454,2.3666503626891244,Stabilny,C,8,Niski,12923.170238246052,1443223.2998163744
Warszawa,Ursynów,52.687776660302546,2,1989,9,Po remoncie,7.345886480062233,9.948154979522434,Spadkowy,C,2,Wysoki,16478.501480310562,868215.6056910678
Gdańsk,Wrzeszcz,116.62791867162122,2,1968,7,Nowe,5.393763937283835,8.135950907502107,Wzrostowy,A,5,Wysoki,11017.487015737528,1284946.5796370793
Gdańsk,Przymorze,119.51242982228389,2,1957,7,Po remoncie,5.484572039413647,1.8795751973768475,Stabilny,C,9,Wysoki,10736.697011562646,1283168.748117506
Poznań,Jeżyce,146.53158521639767,5,1988,3,Po remoncie,3.6248010678845928,5.027911837978617,Stabilny,A,5,Niski,10381.80228482828,1521261.9461991072
Gdańsk,Przymorze,49.61281826620936,1,2004,0,Nowe,6.11139449063336,7.344950111548853,Wzrostowy,B,7,Średni,8829.372190050763,438050.0378697114
Gdańsk,Przymorze,145.35081466852148,4,1969,0,Nowe,4.631277415539993,2.5764627286817725,Spadkowy,A,6,Średni,9712.129040300486,1411665.8681734812
Poznań,Stare Miasto,57.458285535070544,5,1955,7,Do remontu,3.625595277236606,3.342574066589686,Stabilny,D,2,Średni,8209.901751596293,471726.8790580956
Kraków,Śródmieście,91.70526024363453,4,2019,10,Po remoncie,5.074996666909531,8.98555826744279,Wzrostowy,B,2,Średni,11817.00299873884,1083681.335299155
Poznań,Grunwald,127.7287120908375,5,1961,13,Nowe,5.130352525525987,5.243258512638816,Wzrostowy,C,6,Niski,8445.581108092343,1078743.1977953434
Wrocław,Psie Pole,137.6447663785807,3,1963,0,Do remontu,6.328105136390112,8.717342166671294,Wzrostowy,B,4,Wysoki,11922.208037135135,1641029.5399883029
Warszawa,Bielany,131.4443873036388,1,1982,4,Po remoncie,4.35470678902806,7.441675343055521,Stabilny,C,5,Średni,13296.770639327131,1747785.869803368
Wrocław,Psie Pole,40.72982433085391,2,1956,8,Do remontu,4.843078804134517,7.1483434291593015,Stabilny,A,2,Wysoki,9875.080480332645,402210.29321699304
Gdańsk,Oliwa,102.53713438989047,3,1982,12,Po remoncie,2.8008759571766593,7.7729106532986405,Spadkowy,C,4,Niski,12305.589844723856,1261779.9196553214
Wrocław,Stare Miasto,43.708287861828026,4,2004,2,Do remontu,4.812883551543855,7.33247069412364,Stabilny,B,3,Wysoki,12531.91638407045,547748.6087753102
Kraków,Śródmieście,148.12851457122989,3,1984,7,Po remoncie,3.820282819497397,6.745543861762031,Wzrostowy,B,7,Niski,11265.95093107718,1668808.5766528267
Poznań,Jeżyce,119.8550536620356,2,1983,3,Do remontu,3.8812179621648024,8.229087826924697,Wzrostowy,B,3,Wysoki,8572.646562234639,1027475.0137422977
Poznań,Grunwald,87.7003194393923,2,1996,12,Nowe,7.167335469440104,5.651447590801017,Stabilny,A,5,Wysoki,9510.534635107086,834076.9255382958
Gdańsk,Oliwa,78.43308452756969,5,2003,14,Do remontu,4.353423822128596,4.554048281848313,Stabilny,A,9,Średni,10516.253554406392,824822.2039461117
Gdańsk,Śródmieście,128.81583504243036,4,2005,7,Do remontu,5.03867324265107,3.274747293020226,Wzrostowy,B,3,Wysoki,11868.702341322602,1528876.8029675193
Gdańsk,Przymorze,111.4622746152604,1,1980,5,Nowe,4.949739984128247,4.656263248278943,Wzrostowy,D,2,Średni,10767.895285977927,1200214.1013940396
Warszawa,Mokotów,74.61288647635453,3,1972,9,Nowe,7.925053388839422,4.7465546156292096,Spadkowy,D,3,Średni,17478.103689275806,1304091.766389889
Poznań,Stare Miasto,51.76937753721707,5,1998,12,Nowe,5.468860679420262,8.49690496316336,Stabilny,B,8,Średni,10943.04049319809,566514.394697426
Warszawa,Bielany,111.61318702736106,1,1975,10,Po remoncie,5.517688114431397,7.54935010100145,Wzrostowy,B,7,Niski,17158.69358836374,1915136.4766232234
Wrocław,Fabryczna,108.73842943772958,4,1992,3,Nowe,5.422535476558531,4.211552601104103,Wzrostowy,A,3,Średni,12295.07200901242,1336946.820083801
Poznań,Grunwald,81.11628652616028,2,1965,9,Do remontu,4.46378851230921,3.6343344082810916,Stabilny,C,8,Średni,10790.784859592985,875308.3965128968
Kraków,Podgórze,88.93780115268002,3,1953,14,Nowe,6.60335305360168,7.903828132360777,Spadkowy,C,1,Średni,13028.334734384287,1158711.443957224
Kraków,Podgórze,33.40522993578594,3,1957,0,Do remontu,6.297580524502953,1.9316661029560964,Stabilny,C,4,Średni,13636.404285706638,455527.22066136706
Poznań,Jeżyce,84.67392840914411,3,1988,8,Do remontu,4.781755537411382,5.976754356953908,Stabilny,B,4,Niski,9322.179780978444,789345.5833917395
Kraków,Podgórze,82.80755045324719,4,1984,0,Po remoncie,5.190171290272765,9.031366309225632,Spadkowy,B,8,Średni,13639.128037007404,1129422.783062789
Wrocław,Stare Miasto,149.86829032122682,5,1987,11,Po remoncie,2.271360502071115,8.01252834897999,Stabilny,C,6,Niski,12531.999077790635,1878149.2760956737
Warszawa,Mokotów,32.594159082964396,5,1991,6,Do remontu,3.403840747303244,2.317979233813439,Wzrostowy,C,3,Niski,16577.18566154099,540319.4266001034
Wrocław,Psie Pole,43.169976394035174,4,2014,6,Do remontu,5.676647854658665,3.3766342370942954,Spadkowy,B,1,Niski,12481.612301638643,538830.9084212392
Kraków,Podgórze,57.712100447075045,4,1957,12,Nowe,4.199981102057202,7.6739191169269745,Wzrostowy,A,9,Niski,13802.087130014066,796547.4388266535
Gdańsk,Oliwa,92.22447960343808,2,2000,5,Do remontu,2.17761565323489,8.565472294507789,Wzrostowy,B,7,Niski,11881.064383184372,1095724.9798741217
Gdańsk,Przymorze,48.67926579087967,2,1995,6,Po remoncie,6.974506922345597,4.0092083878257085,Spadkowy,A,8,Niski,9103.908077782411,443171.5610541064
Wrocław,Stare Miasto,102.4469034729019,5,1962,3,Nowe,4.926666768862771,9.790689846711349,Stabilny,D,9,Wysoki,12739.77801721966,1305150.8087963
Warszawa,Bielany,101.4495531174667,3,2010,0,Po remoncie,3.644278012441704,9.827991846891234,Spadkowy,B,9,Wysoki,16991.716269372584,1723802.0222266372
Warszawa,Śródmieście,110.27342892636281,3,1972,12,Po remoncie,3.2656323524460933,8.775089721745028,Wzrostowy,D,7,Średni,13067.216274255621,1440966.7450845386
Kraków,Nowa Huta,109.02054725160589,5,1970,1,Nowe,5.945510233929258,2.486803807231622,Wzrostowy,A,4,Wysoki,13230.791743996871,1442428.156502568
Wrocław,Stare Miasto,99.29059285514406,1,2021,4,Nowe,2.145159472774194,6.076411106852766,Spadkowy,A,9,Średni,9300.521751157883,923454.3185346288
Poznań,Grunwald,108.13421712702676,1,2005,6,Po remoncie,7.667111060881389,5.7152573280181995,Wzrostowy,C,9,Niski,11126.72860078926,1203180.0864312444
Warszawa,Mokotów,128.70965795372314,3,1985,3,Nowe,4.384720182404891,4.606578564112943,Stabilny,C,8,Wysoki,15410.952601976618,1983538.43814145
Warszawa,Mokotów,55.39119290359177,4,1955,5,Po remoncie,3.818940456993354,1.9036296358619504,Spadkowy,B,4,Wysoki,16437.57743215618,910497.0224122896
Poznań,Wilda,139.00884128943468,3,1989,0,Nowe,7.472544674788871,7.452435027924084,Wzrostowy,A,7,Wysoki,8993.03102089137,1250110.8218940513
Poznań,Stare Miasto,45.62858309317122,5,1957,13,Nowe,7.8978406305624915,7.353749374381744,Spadkowy,A,2,Wysoki,11067.87183419494,505011.30965113326
Wrocław,Psie Pole,54.484651923389876,3,1998,11,Po remoncie,6.117262162367716,7.755254564364997,Spadkowy,A,9,Wysoki,10080.280489821136,549220.5737780426
Poznań,Grunwald,32.97948250336317,3,1972,8,Do remontu,3.370482094956925,3.946368864789787,Stabilny,A,5,Niski,10542.291225507946,347679.3090169984
Warszawa,Ursynów,44.906038211193604,5,1957,1,Nowe,2.986814052217932,3.1473837685158217,Stabilny,D,9,Wysoki,17371.82039143961,780099.6302959794
Wrocław,Stare Miasto,136.08983145800977,2,2016,7,Nowe,3.1276952977775228,6.9575139001434545,Stabilny,A,8,Wysoki,9865.839039472618,1342640.3720736816
Gdańsk,Przymorze,45.749717201021554,1,2005,1,Po remoncie,3.600786330513439,5.295126058232608,Spadkowy,B,6,Średni,9051.781306045219,414116.4349170623
Wrocław,Psie Pole,39.467557905454,5,2019,4,Nowe,3.9822869947935375,3.1132408460153416,Wzrostowy,B,2,Wysoki,12740.712937309017,502844.8256100106
Warszawa,Bielany,121.5304622779001,4,1974,0,Do remontu,5.466592750195209,6.216656539742187,Spadkowy,A,6,Niski,15052.69412110243,1829360.8750654075
Poznań,Grunwald,40.65840975584881,1,1954,4,Nowe,2.664264577182243,4.421452075517734,Stabilny,B,8,Średni,8064.82066562755,327902.78323052224
Kraków,Śródmieście,69.69105817796941,3,2002,8,Do remontu,5.895755278190845,1.938153967793124,Stabilny,B,5,Niski,13793.006294850595,961249.204143531
Warszawa,Ursynów,84.39523803952974,3,2000,12,Nowe,4.614299221791178,1.7130474223769028,Wzrostowy,D,9,Wysoki,12714.651836970863,1073056.0683709001
Warszawa,Ursynów,48.66569223142727,5,1968,11,Po remoncie,2.9514481685324823,9.767956417206788,Wzrostowy,C,8,Niski,15898.027492897883,773688.5130561377
Warszawa,Ursynów,86.42897678506942,3,2001,1,Do remontu,3.941441934127659,1.6820221077980682,Spadkowy,C,5,Niski,17067.54211481791,1475130.2012197918
Kraków,Krowodrza,145.51149025298332,1,2013,11,Po remoncie,2.7859184548676934,5.908996672898983,Wzrostowy,C,8,Średni,11468.985935882127,1668869.235220715
Gdańsk,Śródmieście,93.20627716919584,4,1954,10,Po remoncie,3.043668016845169,5.791231013192304,Wzrostowy,A,9,Niski,9863.759776566309,919364.3276650046
Warszawa,Ursynów,117.20742980526434,3,1968,10,Do remontu,6.9223270057247,3.8929562246757996,Stabilny,A,4,Wysoki,16435.954772449335,1926416.015274355
Kraków,Krowodrza,94.33068683887466,3,2004,10,Po remoncie,4.283951115342084,7.873175838773742,Stabilny,B,4,Wysoki,13378.695392104017,1262021.5253452593
Kraków,Nowa Huta,44.597955487724924,1,2015,4,Nowe,6.345003419234079,5.951371870072835,Wzrostowy,B,7,Średni,11913.114858206884,531300.566166465
Kraków,Podgórze,53.477114968669085,1,1971,3,Nowe,2.324082396888615,8.083352459818718,Wzrostowy,B,8,Wysoki,10756.026655739102,575201.2740750292
Gdańsk,Przymorze,36.02370421130488,4,2009,11,Do remontu,7.054832741198922,7.866099441972575,Stabilny,A,6,Wysoki,9170.185467298223,330344.0488367578
Kraków,Śródmieście,110.53299751171778,1,2003,10,Do remontu,3.3678840171610003,3.649114163990495,Stabilny,A,6,Średni,10063.371924830666,1112334.6639267986
Gdańsk,Oliwa,84.3117309946665,5,1987,12,Nowe,2.708391409887019,9.502113674951834,Spadkowy,C,8,Niski,10502.612669663562,885493.4541458505
Kraków,Krowodrza,92.92299620224001,3,1951,3,Po remoncie,2.43842655561279,8.801348553907333,Spadkowy,A,5,Wysoki,11018.511087527919,1023873.0639406963
Wrocław,Fabryczna,79.71376202543527,1,2008,6,Nowe,6.966241455227651,7.233348408894879,Spadkowy,A,4,Średni,9504.191781092599,757614.8818821133
Gdańsk,Przymorze,136.69726567321646,1,1972,7,Po remoncie,6.21476810156134,2.35259178571898,Stabilny,B,2,Niski,12289.338546019155,1679918.97617328
Kraków,Nowa Huta,138.3048018610455,2,1981,10,Do remontu,2.174646982362522,1.9865735075980617,Wzrostowy,B,2,Niski,10479.266409988039,1449332.8644825052
Warszawa,Śródmieście,93.73504564062097,1,2001,14,Po remoncie,5.884049893522807,6.6708767962569615,Wzrostowy,D,3,Niski,14160.060618278334,1327293.9283282792
Gdańsk,Wrzeszcz,87.36288026078151,2,1983,9,Nowe,4.147229248956705,9.493256372138653,Spadkowy,D,4,Niski,8943.064924253105,781291.910141919
Wrocław,Fabryczna,35.308792695415015,2,2017,2,Po remoncie,7.649993608335706,9.024434653248772,Wzrostowy,D,8,Niski,9921.246728038805,350307.2440003867
Wrocław,Krzyki,83.42160153321171,1,2018,5,Do remontu,2.237462755920605,7.413787085012508,Stabilny,B,2,Niski,11098.105908251155,925821.7688515105
Kraków,Śródmieście,30.0125746824338,1,1974,0,Nowe,5.91432515638397,7.92117662542708,Wzrostowy,D,6,Średni,11623.49814922598,348851.10627477575
Kraków,Krowodrza,123.77912079757897,3,2014,14,Nowe,6.52364738350299,3.495071166873047,Stabilny,D,3,Średni,12624.534288002593,1562653.7546478505
Poznań,Wilda,91.47668528068779,5,1971,7,Do remontu,6.886252766829804,6.919832053595208,Wzrostowy,A,3,Wysoki,8461.20608246419,774003.085900618
Wrocław,Krzyki,50.269066617302286,1,1970,1,Po remoncie,6.770912585600059,7.304455473329891,Wzrostowy,C,4,Wysoki,13180.832509232654,662588.1474781199
Warszawa,Bielany,135.3358983086624,1,2002,9,Po remoncie,5.390947483426808,3.5699542855905175,Spadkowy,C,5,Niski,12855.927317850133,1739868.4721521204
Kraków,Podgórze,65.6209014719258,1,1971,13,Po remoncie,5.703956447338979,3.51541057690554,Spadkowy,C,6,Średni,13792.934598437305,905104.8022927709
